[INFO] (lattice_cell.c: 543): starting lattice cell
[INFO] (lattice_cell.c: 465): Initialise: started
[INFO] (data_specification.c: 78): magic = ad130ad6, version = 1.0
[INFO] (lattice_cell.c: 494): my key is 736
[INFO] (lattice_cell.c: 501): I'm in position ( 9, 2)
[INFO] (lattice_cell.c: 507): my n key is 82
[INFO] (lattice_cell.c: 513): my U_X = -0.009051482193171978
[INFO] (lattice_cell.c: 514): my U_Y = 0.00040450849337503314
[INFO] (lattice_cell.c: 522): input_buffer initialised
[INFO] (recording.c: 563): Recording 1 regions, using output tag 0, size before trigger 7686392, time between triggers 50
[INFO] (recording.c: 665): Recording channel 0 configured to use 7686136 byte memory block starting at 0x668e2fbc
[INFO] (lattice_cell.c: 527): Recording flags = 0x00000001
[INFO] (lattice_cell.c: 555): setting timer to execute every 2000 microseconds
[INFO] (lattice_cell.c: 563): Starting

[INFO] (simulation.c: 159): Setting the runtime of this model to 50 starting at 0
[INFO] (simulation.c: 161): Setting the flag of infinite run for this model to 0
[INFO] (simulation.c: 175): Resuming
[INFO] (lattice_cell.c: 401): on tick 0 of 50
[INFO] (lattice_cell.c: 264): sending my position of 9 via multicast with key 736
[INFO] (lattice_cell.c: 228): n=1037925617 w=1038337705 s=1038735529 e=1038301511, nw=1021165537 sw=1021977415 se=102193925512008 ne=16
[INFO] (lattice_cell.c: 374): the key I receive is 17
[INFO] (lattice_cell.c: 374): the key I receive is 18
[INFO] (lattice_cell.c: 374): the key I receive is 19
[INFO] (lattice_cell.c: 374): the key I receive is 20
[INFO] (lattice_cell.c: 374): the key I receive is 21
[INFO] (lattice_cell.c: 374): the key I receive is 22
[INFO] (lattice_cell.c: 374): the key I receive is 657
[INFO] (lattice_cell.c: 374): the key I receive is 660
[INFO] (lattice_cell.c: 374): the key I receive is 663
[INFO] (lattice_cell.c: 374): the key I receive is 656
[INFO] (lattice_cell.c: 374): the key I receive is 659
1021131309
[16, 1037925615, 17, 1038341986, 18, 1038735527, 19, 1038297248, 20, 1021169589, 21, 1021981928, 22, 1021934761, 657, 1038326509, 660, 1021154952, 663, 1021141874, 656, 1037925625, 659, 1038312683]
[INFO] (lattice_cell.c: 180): current_key = 16, current_payload = 1037925632.0, direction = 0
[INFO] (lattice_cell.c: 374): the key I receive is 10
[INFO] (lattice_cell.c: 374): the key I receive is 11
[INFO] (lattice_cell.c: 374): the key I receive is 12
[INFO] (lattice_cell.c: 374): the key I receive is 648
[INFO] (lattice_cell.c: 374): the key I receive is 649
[INFO] (lattice_cell.c: 374): the key I receive is 650
[INFO] (lattice_cell.c: 374): the key I receive is 651
[INFO] (lattice_cell.c: 374): the key I receive is 653
[INFO] (lattice_cell.c: 374): the key I receive is 654
[INFO] (lattice_cell.c: 374): the key I receive is 655
[INFO] (lattice_cell.c: 374): the key I receive is 744
[INFO] (lattice_cell.c: 374): the key I receive is 745
[INFO] (lattice_cell.c: 374): the key I receive is 744
[INFO] (lattice_cell.c: 374): the key I receive is 746
[INFO] (lattice_cell.c: 374): the key I receive is 747
[INFO] (lattice_cell.c: 374): the key I receive is 748
[INFO] (lattice_cell.c: 374): the key I receive is 749
[INFO] (lattice_cell.c: 374): the key I receive is 750
[INFO] (lattice_cell.c: 374): the key I receive is 751
[INFO] (lattice_cell.c: 374): the key I receive is 671
[INFO] (lattice_cell.c: 374): the key I receive is 26
[INFO] (lattice_cell.c: 374): the key I receive is 27
[INFO] (lattice_cell.c: 374): the key I receive is 28
[INFO] (lattice_cell.c: 374): the key I receive is 29
[INFO] (lattice_cell.c: 374): the key I receive is 649
[INFO] (lattice_cell.c: 374): the key I receive is 651
[INFO] (lattice_cell.c: 374): the key I receive is 652
[INFO] (lattice_cell.c: 374): the key I receive is 653
[INFO] (lattice_cell.c: 374): the key I receive is 654
[INFO] (lattice_cell.c: 374): the key I receive is 655
[INFO] (lattice_cell.c: 374): the key I receive is 732
[INFO] (lattice_cell.c: 374): the key I receive is 27
[INFO] (lattice_cell.c: 374): the key I receive is 28
[INFO] (lattice_cell.c: 374): the key I receive is 734
[INFO] (lattice_cell.c: 374): the key I receive is 664
[INFO] (lattice_cell.c: 374): the key I receive is 666
[INFO] (lattice_cell.c: 374): the key I receive is 20
[INFO] (lattice_cell.c: 374): the key I receive is 656
[INFO] (lattice_cell.c: 374): the key I receive is 658
[INFO] (lattice_cell.c: 374): the key I receive is 659
[INFO] (lattice_cell.c: 374): the key I receive is 660
[INFO] (lattice_cell.c: 374): the key I receive is 661
[INFO] (lattice_cell.c: 374): the key I receive is 662
[INFO] (lattice_cell.c: 374): the key I receive is 664
[INFO] (lattice_cell.c: 374): the key I receive is 665
[INFO] (lattice_cell.c: 374): the key I receive is 666
[INFO] (lattice_cell.c: 374): the key I receive is 667
[INFO] (lattice_cell.c: 374): the key I receive is 668
[INFO] (lattice_cell.c: 374): the key I receive is 669
[INFO] (lattice_cell.c: 374): the key I receive is 670
[INFO] (lattice_cell.c: 374): the key I receive is 24
[INFO] (lattice_cell.c: 374): the key I receive is 728
[INFO] (lattice_cell.c: 374): the key I receive is 729
[INFO] (lattice_cell.c: 374): the key I receive is 730
[INFO] (lattice_cell.c: 374): the key I receive is 731
[INFO] (lattice_cell.c: 374): the key I receive is 17
[INFO] (lattice_cell.c: 374): the key I receive is 21
[INFO] (lattice_cell.c: 374): the key I receive is 28
[INFO] (lattice_cell.c: 374): the key I receive is 19
[INFO] (lattice_cell.c: 374): the key I receive is 20
[INFO] (lattice_cell.c: 374): the key I receive is 744
[INFO] (lattice_cell.c: 374): the key I receive is 745
[INFO] (lattice_cell.c: 374): the key I receive is 746
[INFO] (lattice_cell.c: 374): the key I receive is 747
[INFO] (lattice_cell.c: 374): the key I receive is 25
[INFO] (lattice_cell.c: 374): the key I receive is 9
[INFO] (lattice_cell.c: 374): the key I receive is 11
[INFO] (lattice_cell.c: 374): the key I receive is 12
[INFO] (lattice_cell.c: 374): the key I receive is 16
[INFO] (lattice_cell.c: 374): the key I receive is 22
[INFO] (lattice_cell.c: 374): the key I receive is 744
[INFO] (lattice_cell.c: 374): the key I receive is 649
[INFO] (lattice_cell.c: 374): the key I receive is 650
[INFO] (lattice_cell.c: 374): the key I receive is 8
[INFO] (lattice_cell.c: 374): the key I receive is 9
[INFO] (lattice_cell.c: 374): the key I receive is 10
[INFO] (lattice_cell.c: 374): the key I receive is 11
[INFO] (lattice_cell.c: 374): the key I receive is 12
[INFO] (lattice_cell.c: 374): the key I receive is 746
[INFO] (lattice_cell.c: 374): the key I receive is 747
[INFO] (lattice_cell.c: 374): the key I receive is 750
[INFO] (lattice_cell.c: 374): the key I receive is 751
[INFO] (lattice_cell.c: 374): the key I receive is 731
[INFO] (lattice_cell.c: 374): the key I receive is 732
[INFO] (lattice_cell.c: 374): the key I receive is 734
[INFO] (lattice_cell.c: 374): the key I receive is 30
[INFO] (lattice_cell.c: 374): the key I receive is 8
[INFO] (lattice_cell.c: 374): the key I receive is 9
[INFO] (lattice_cell.c: 374): the key I receive is 10
[INFO] (lattice_cell.c: 374): the key I receive is 11
[INFO] (lattice_cell.c: 374): the key I receive is 729
[INFO] (lattice_cell.c: 374): the key I receive is 730
[INFO] (lattice_cell.c: 374): the key I receive is 731
[INFO] (lattice_cell.c: 374): the key I receive is 732
[INFO] (lattice_cell.c: 374): the key I receive is 733
[INFO] (lattice_cell.c: 374): the key I receive is 25
[INFO] (lattice_cell.c: 374): the key I receive is 734
[INFO] (lattice_cell.c: 374): the key I receive is 735
[INFO] (lattice_cell.c: 374): the key I receive is 31
[INFO] (lattice_cell.c: 374): the key I receive is 728
[INFO] (lattice_cell.c: 374): the key I receive is 664
[INFO] (lattice_cell.c: 374): the key I receive is 666
[INFO] (lattice_cell.c: 374): the key I receive is 668
[INFO] (lattice_cell.c: 374): the key I receive is 670
[INFO] (lattice_cell.c: 374): the key I receive is 17
[INFO] (lattice_cell.c: 374): the key I receive is 18
[INFO] (lattice_cell.c: 374): the key I receive is 19
[INFO] (lattice_cell.c: 374): the key I receive is 650
[INFO] (lattice_cell.c: 374): the key I receive is 651
[INFO] (lattice_cell.c: 374): the key I receive is 653
[INFO] (lattice_cell.c: 374): the key I receive is 654
[INFO] (lattice_cell.c: 374): the key I receive is 655
[INFO] (lattice_cell.c: 374): the key I receive is 730
[INFO] (lattice_cell.c: 374): the key I receive is 731
[INFO] (lattice_cell.c: 374): the key I receive is 20
[INFO] (lattice_cell.c: 374): the key I receive is 21
[INFO] (lattice_cell.c: 374): the key I receive is 22
[INFO] (lattice_cell.c: 374): the key I receive is 23
[INFO] (lattice_cell.c: 374): the key I receive is 732
[INFO] (lattice_cell.c: 374): the key I receive is 744
[INFO] (lattice_cell.c: 374): the key I receive is 745
[INFO] (lattice_cell.c: 374): the key I receive is 728
[INFO] (lattice_cell.c: 374): the key I receive is 732
[INFO] (lattice_cell.c: 374): the key I receive is 744
[INFO] (lattice_cell.c: 374): the key I receive is 748
[INFO] (lattice_cell.c: 374): the key I receive is 750
[INFO] (lattice_cell.c: 374): the key I receive is 728
[INFO] (lattice_cell.c: 374): the key I receive is 729
[INFO] (lattice_cell.c: 374): the key I receive is 730
[INFO] (lattice_cell.c: 374): the key I receive is 731
[INFO] (lattice_cell.c: 374): the key I receive is 735
[INFO] (lattice_cell.c: 374): the key I receive is 20
[INFO] (lattice_cell.c: 374): the key I receive is 659
[INFO] (lattice_cell.c: 374): the key I receive is 661
[INFO] (lattice_cell.c: 374): the key I receive is 21
[INFO] (lattice_cell.c: 374): the key I receive is 663
[INFO] (lattice_cell.c: 374): the key I receive is 750
[INFO] (lattice_cell.c: 374): the key I receive is 657
[INFO] (lattice_cell.c: 374): the key I receive is 658
[INFO] (lattice_cell.c: 374): the key I receive is 659
[INFO] (lattice_cell.c: 374): the key I receive is 660
[INFO] (lattice_cell.c: 374): the key I receive is 21
[INFO] (lattice_cell.c: 374): the key I receive is 23
[INFO] (lattice_cell.c: 374): the key I receive is 735
[INFO] (lattice_cell.c: 374): the key I receive is 13
[INFO] (lattice_cell.c: 374): the key I receive is 8
[INFO] (lattice_cell.c: 374): the key I receive is 9
[INFO] (lattice_cell.c: 374): the key I receive is 744
[INFO] (lattice_cell.c: 374): the key I receive is 745
[INFO] (lattice_cell.c: 374): the key I receive is 746
[INFO] (lattice_cell.c: 374): the key I receive is 748
[INFO] (lattice_cell.c: 374): the key I receive is 749
[INFO] (lattice_cell.c: 374): the key I receive is 750
[INFO] (lattice_cell.c: 374): the key I receive is 24
[INFO] (lattice_cell.c: 374): the key I receive is 31
[INFO] (lattice_cell.c: 374): the key I receive is 734
[INFO] (lattice_cell.c: 374): the key I receive is 11
[INFO] (lattice_cell.c: 374): the key I receive is 746
[INFO] (lattice_cell.c: 374): the key I receive is 747
[INFO] (lattice_cell.c: 374): the key I receive is 664
[INFO] (lattice_cell.c: 374): the key I receive is 665
[INFO] (lattice_cell.c: 374): the key I receive is 666
[INFO] (lattice_cell.c: 374): the key I receive is 667
[INFO] (lattice_cell.c: 374): the key I receive is 13
[INFO] (lattice_cell.c: 374): the key I receive is 30
[INFO] (lattice_cell.c: 374): the key I receive is 18
[INFO] (lattice_cell.c: 374): the key I receive is 19
[INFO] (lattice_cell.c: 374): the key I receive is 744
[INFO] (lattice_cell.c: 374): the key I receive is 746
[INFO] (lattice_cell.c: 374): the key I receive is 750
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 745
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 10
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 13
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 27
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 666
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 668
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 664
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 667
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 13
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 665
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 667
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 28
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 670
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 20
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 17
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 648
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 651
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 654
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 745
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 748
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 744
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 751
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 648
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 15
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 31
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 20
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 16
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 17
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 665
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 15
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 668
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 671
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 729
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 731
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 732
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 733
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 734
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 664
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 656
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 31
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 23
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 660
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 662
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 654
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 649
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 655
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 22
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 30
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 31
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 11
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 26
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 29
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 30
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 750
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 665
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 667
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 649
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 655
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 667
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 28
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 13
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 662
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 734
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 731
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 734
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 656
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 29
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 659
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 747
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 749
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 14
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 735
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 657
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 21
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 659
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 661
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 655
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 730
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 735
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 21
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 657
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 659
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 661
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 663
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 11
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 651
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 668
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 732
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 750
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 744
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 745
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 749
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 669
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 733
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 735
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 663
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 661
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 747
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 653
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 666
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 659
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 660
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 662
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 731
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 733
[ERROR] (lattice_cell.c: 376): Could not add key
[ERROR] (lattice_cell.c: 379): Could not add payload
[INFO] (lattice_cell.c: 374): the key I receive is 735
[ERROR] (lattice_cell.c: 376): Could not add key
